price,title,num_photos,photo_url,location,mileage,description,listing_url,dealer_name
"$29,995",2015 GMC Acadia AWD 4dr SLE2,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/3744/3d3a76bc-1304-48d9-b01f-926f5478a3c6.jpg-180x135,PORT COQUITLAM,"91,331 KM",FREE CarProof report and Safety inspection available for review. Large used car inventory! Open 7 days a week! IN HOUSE FINANCING available. Close to 100% approval rate. Cash back options. We accept all local and out of town trade-ins. For additional vehicle information or ...,https://www.autotrader.ca/a/gmc/acadia/victoria/british%20columbia/5_60458297_20230822152631150/?showcpo=ShowCpo&ncse=no&orup=107_62_33001&sprx=-2,Tricity Mitsubishi - Victoria
"$37,988",2020 Honda CR-V EX-L AWD,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/1345/edcb304d-5b87-4fac-be46-7820edbc902b.jpg-180x135,VANCOUVER,"52,612 KM","Sunroof, Leather Seats, Heated Seats, Heated Steering Wheel, Blind Spot Display! Find Cars, Trucks & SUV's at Dueck on Marine. Selection, Value & TrustSince 1926! Whether you're in the concrete jungle or remote mountain campsite, this 2020 Honda CR-V is ready to c...",https://www.autotrader.ca/a/honda/cr-v/vancouver/british%20columbia/5_60458217_bs2005610101615/?showcpo=ShowCpo&ncse=no&orup=108_62_33001&sprx=-2,Dueck on Marine
"$41,900",2022 Honda CR-V Sport 4WD,15,https://tdrpmimages.azureedge.net/photos/import/202311/0802/1232/8b56f2ef-ab5a-475d-b62c-2b8b67eb8a5c.jpg-180x135,KELOWNA,"8,870 KM",,https://www.autotrader.ca/a/honda/cr-v/kelowna/british%20columbia/5_60458201_ct20042612222336/?showcpo=ShowCpo&ncse=no&orup=109_62_33001&sprx=-2,Kelowna Mercedes-Benz
"$24,995",2017 Mazda CX-5 GT - AWD- SUNROOF- LEATHER- NAVIGATION,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/0513/e41bb690-f77d-445f-abe3-e353e72d5be9.jpg-180x135,PITT MEADOWS,"122,350 KM","Sunroof, Leather Seats, Navigation, Heated Seats, heated Steering Wheel! As one of the top Mazda dealers in Metro Vancouver and Western Canada, West Coast Mazda is truly A Better Place to Buy a Car! Call for pricing and current availability. West Coast Mazda makes b...",https://www.autotrader.ca/a/mazda/cx-5/pitt%20meadows/british%20columbia/5_60458019_bs20044616214/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=110_62_33001&sprx=-2,West Coast Mazda
"$23,900",2020 Mazda Mazda3 GS Auto FWD,8,https://tdrpmimages.azureedge.net/private/2023/11/8/a50c6afa-3261-48d6-b89f-44e01ae8e4cc.jpg-180x135,LANGLEY,"45,700 KM",2020 Mazda 3 sedan. Low kilometres Comes with full set of winter wheels and Blizzak Tires Dealer serviced All safety features including collision avoidance braking,https://www.autotrader.ca/a/mazda/mazda3/langley/british%20columbia/19_12726580_/?showcpo=ShowCpo&ncse=no&orup=111_62_33001&sprx=-2,
"$35,987",2019 Jeep Wrangler Sport - Uconnect - $256 B/W,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/2004/5452fa3e-60c8-4c9d-9a7d-79bbcf567c69.jpg-180x135,FERNIE,"67,861 KM","Rear View Camera, Uconnect, Steering Wheel Audio Control, Fog Lamps, Bluetooth! With 6 decades of heritage, and all the modern technology they could fit, this Jeep Wrangler is ready to rock your world. This 2019 Jeep Wrangler is fresh on our lot in Fernie. This ...",https://www.autotrader.ca/a/jeep/wrangler/fernie/british%20columbia/5_60457875_20141208114009305/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=112_62_33001&sprx=-2,Legacy Ford Fernie
"$30,995",2019 Mazda CX-5 GT - AWD- SUNROOF- LEATHER- NAVIGATION,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/0513/f81d1423-0a9f-43df-acfc-5f4766c8cec9.jpg-180x135,PITT MEADOWS,"79,266 KM","Head-up Display, Navigation, Cooled Seats, Sunroof, Woodgrain Trim! As one of the top Mazda dealers in Metro Vancouver and Western Canada, West Coast Mazda is truly A Better Place to Buy a Car! Call for pricing and current availability. West Coast Mazda makes buying...",https://www.autotrader.ca/a/mazda/cx-5/pitt%20meadows/british%20columbia/5_60457810_bs20044616214/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=113_62_33001&sprx=-2,West Coast Mazda
"$42,990",2020 Jeep Grand Cherokee Overland 4WD,27,https://tdrpmimages.azureedge.net/photos/import/202309/2913/0036/f9e22e07-ec6f-4be8-bf02-f25aeb79a345.jpg-180x135,ABBOTSFORD,"71,405 KM",One Owner | No Accidents | Remote start | Bluetooth | Uconnect | 3 months FREE Sirius xm radio | Phone projection | AUX | In vehicle apps | Navigation | USB ports | Voice recognition | Universal home remote | Steering wheel audio controls | Heated steering wheel | Heated and v...,https://www.autotrader.ca/a/jeep/grand%20cherokee/abbotsford/british%20columbia/5_59872105_ct2003101711201706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Murray GM Abbotsford
"$18,888",2015 Volkswagen Golf 5dr HB Auto 1.8 TSI Comfortline,,https://tdrpmimages.azureedge.net/photos/import/202311/0801/5921/f434906b-d521-4b16-9194-18b58ad8cd19.jpg-180x135,KELOWNA,"151,491 KM","On Sale! Save $1107 on this one, we've marked it down from $19995. This new Golf has a very good acceleration and levels of grip that should not be found in a normal every day hatchback. This 2015 Volkswagen Golf is fresh on our lot in Kelowna. The redesigned 2015 Vol...",https://www.autotrader.ca/a/volkswagen/golf/kelowna/british%20columbia/5_60457784_ct200411410493706/?showcpo=ShowCpo&ncse=no&orup=114_62_33001&sprx=-2,Elite Auto Centre
"$27,995",2020 Mazda Mazda3 Sport GT - SUNROOF- RED LEATHER- NAVIGATION,,https://tdrpmimages.azureedge.net/photos/import/202311/0802/0704/9309c129-659d-4a36-adc6-ad58633dc1e8.jpg-180x135,PITT MEADOWS,"103,463 KM","Sunroof, Premium Sound System, Lane Keep Assist, Heated Steering Wheel, Apple CarPlay, Android Auto, Heated Seats, Blind Spot Monitoring, Aluminum Wheels As one of the top Mazda dealers in Metro Vancouver and Western Canada, West Coast Mazda is truly A Better Place to Buy ...",https://www.autotrader.ca/a/mazda/mazda3/pitt%20meadows/british%20columbia/5_60457781_bs20044616214/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=115_62_33001&sprx=-2,West Coast Mazda
"$23,988","2017 Mazda Mazda3 GS $199B/W /w Backup Camera, Push Button START, He",24,https://tdrpmimages.azureedge.net/photos/import/202311/0801/5709/31b87f27-4467-43be-b353-4d58509a13f2.jpg-180x135,BURNABY,"80,154 KM","2017 Mazda 3 GS $199B/W w/ Backup Camera, Heated Seats, Push Button START/STOP, Keyless Entry, Android Auto/Apple Car Play, Fog Lights, BT/CD/AUX/USB/MEDIA, Power Windows, Cruise Control, Steering Controls. DRIVE HOME TODAY! QUICK AND EASY FINANCE! CALL OR TEXT NOW *********...",https://www.autotrader.ca/a/mazda/mazda3/burnaby/british%20columbia/5_60457703_20200817133836865/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=116_62_33001&sprx=-2,Vancouver Car Centre
"$42,825",2020 Ford F-150 XLT - Apple CarPlay - Android Auto,,https://tdrpmimages.azureedge.net/photos/import/202311/0801/5618/1551465a-4f43-483b-8d37-3b777e65e283.jpg-180x135,CRANBROOK,"76,311 KM","Apple CarPlay, Android Auto, Aluminum Wheels, Ford Co-Pilot360, Dynamic Hitch Assist! We have Test Drive Vehicles! We have vehicles coming in daily! Inquire today about pre-ordering your dream Toyota! The exact features in the exact color you want! SALES HOTLINE ***...",https://www.autotrader.ca/a/ford/f-150/cranbrook/british%20columbia/5_60457673_20110711080522198/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=117_62_33001&sprx=-2,Alpine Toyota
"$23,988","2018 Mazda Mazda3 GX $199B/ Backup Camera, Heated Seats. DRIVE HOME",23,https://tdrpmimages.azureedge.net/photos/import/202311/0802/1340/313f7f0a-4dec-42f3-9aba-d48a485811f2.jpg-180x135,BURNABY,"64,212 KM","2018 Mazda 3 GX $199B/W w/ Backup Camera, Heated Seats, Push Button START/STOP, Keyless Entry, Android Auto/Apple Car Play, Fog Lights, BT/CD/AUX/USBSD CARD, Power Windows, Cruise Control, Steering Controls. DRIVE HOME TODAY! QUICK AND EASY FINANCE! CALL OR TEXT NOW ********...",https://www.autotrader.ca/a/mazda/mazda3/burnaby/british%20columbia/5_60457640_20200817133836865/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=118_62_33001&sprx=-2,Vancouver Car Centre
"$18,800",2015 GMC SIERRA 2500HD 2WD Reg Cab 133.6 WT,11,https://tdrpmimages.azureedge.net/photos/import/202311/0801/2051/5208329d-e637-47bc-927c-c2ac92d8a3d4.jpg-180x135,RICHMOND,"245,000 KM","Premium Surround Sound System , Exterior Parking Camera Rear , Rear View Camera , AM/FM Radio , Air Conditioning , Bluetooth , Bluetooth Audio and more GOOD CONDITION , LOCAL CAR , LOW KMS , FIRST OWNER , NON SMOKING Leasing and financing available. 100% Approved. All trades...",https://www.autotrader.ca/a/gmc/sierra%202500/richmond/british%20columbia/5_60457343_20200828175925278/?showcpo=ShowCpo&ncse=no&orup=119_62_33001&sprx=-2,Canwell Motors
"$14,000",2012 Acura TSX 4dr Sdn I4 Man,10,https://tdrpmimages.azureedge.net/private/2023/11/8/4f4326a7-bf1d-4c06-bb9b-31b7b5287f95.jpg-180x135,GIBSONS,"157,000 KM","Rare manual 2012 Acura TSX. Lots of recent work, newer breaks, new All Weather Tires (with snowflake symbol) in March 2023. No accidents, one vandalism claim (only tires and one window). Needs nothing.",https://www.autotrader.ca/a/acura/tsx/gibsons/british%20columbia/19_12726550_/?showcpo=ShowCpo&ncse=no&orup=120_62_33001&sprx=-2,
"$79,990",1969 Chevrolet Chevelle 396 Tribute,42,https://tdrpmimages.azureedge.net/photos/import/202311/0801/0040/3834a0ba-6b26-4141-b9fd-f39e7262af72.jpg-180x135,KELOWNA,"24,750 KM","This gorgeous restored 1969 Chevrolet Chevelle, offered for sale by August Motorcars, is presented in Light Blue paint over Dark Blue Interior and finished with a Dark Blue Convertible Top. Expertly detailed by our professional detail bay upon arrival, this amazing build was c...",https://www.autotrader.ca/a/chevrolet/chevelle/kelowna/british%20columbia/5_60457074_20150526104607030/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=121_62_33001&sprx=-2,August Motorcars
"$18,000",2014 BMW 6 Series 4dr Sdn 640i xDrive AWD Gran Coupe,4,https://tdrpmimages.azureedge.net/private/2023/11/8/f9038dd7-cf7e-447b-b8e5-e231e553e9dc.jpg-180x135,RICHMOND,"178,000 KM","Matt grey wrap 640 gran coupe with carbon Fibre trim Black interior Natural color white Leather interior, quad tip exhaust, m exhaust sound Carbon Fibre difuser Have a set of winter tires with it for 1000.00",https://www.autotrader.ca/a/bmw/6%20series/richmond/british%20columbia/19_12726541_/?showcpo=ShowCpo&ncse=no&orup=122_62_33001&sprx=-2,
"$45,900",2020 Ford F-150 XLT,10,https://tdrpmimages.azureedge.net/photos/import/202310/1920/1513/58dea3cb-b3e0-452a-9cc3-a92b98a6667e.jpg-180x135,NORTH VANCOUVER,"53,471 KM","Ford's Co-Pilot360 accident avoidance tech now comes standard starting with the Lariat trim, while the Power Stroke diesel engine can now be had on the lower XLT trim. There are also some new colors and a Black Appearance package for the XLT and Lariat. you get the high-output...",https://www.autotrader.ca/a/ford/f-150/north%20vancouver/british%20columbia/5_60238057_ct200461711711554/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Cam Clark Ford Lincoln Vancouver
"$17,000",2014 Ram 1500 4WD Quad Cab 140.5 ST,2,https://tdrpmimages.azureedge.net/private/2023/11/7/11fe2e5b-8ba7-4e5d-89ef-e05559ba53fb.jpg-180x135,SUMMERLAND,"142,000 KM",5.7 hemi,https://www.autotrader.ca/a/ram/1500/summerland/british%20columbia/19_12726267_/?showcpo=ShowCpo&ncse=no&orup=123_62_33001&sprx=-2,
"$8,499","2009 Acura RDX Tech Pkg AUTO, VOICE COMMAND, HEATED SEATS, SUNROO",,https://tdrpmimages.azureedge.net/photos/import/202311/0800/5845/cd541c32-6f3e-4ee7-9e0c-75656a556b23.jpg-180x135,KELOWNA,"216,936 KM","Introducing the 2009 Acura RDX with the Technology Package in an elegant silver finish, a luxury compact SUV designed to provide a premium and high-performance driving experience. With 216,936 kilometers on the odometer, this Acura RDX is prepared to offer a blend of luxury an...",https://www.autotrader.ca/a/acura/rdx/kelowna/british%20columbia/5_60457064_20130821151837268/?showcpo=ShowCpo&ncse=no&orup=124_62_33001&sprx=-2,Buy Direct Truck Centre
"$4,288","2007 Kia Rondo EX AUTO, HEATED SEATS, SUNROOF, CD PLAYER WITH FM+",,https://tdrpmimages.azureedge.net/photos/import/202311/0800/5845/a7f5df7d-1d96-4698-bc7a-eba40173bbad.jpg-180x135,KELOWNA,"238,052 KM","Introducing the 2002 Kia Rondo EX in an elegant silver finish, a practical and reliable compact crossover designed to provide a versatile and dependable driving experience. With 238,052 kilometers on the odometer, this Rondo EX is ready to offer dependable performance for your...",https://www.autotrader.ca/a/kia/rondo/kelowna/british%20columbia/5_60457021_20130821151837268/?showcpo=ShowCpo&ncse=no&orup=125_62_33001&sprx=-2,Buy Direct Truck Centre
"$25,995",2018 Hyundai Tucson SE,20,https://tdrpmimages.azureedge.net/photos/import/202311/0800/5701/6e0c00ef-33dc-4c27-9dfa-1abcc0a29980.jpg-180x135,CRANBROOK,"63,603 KM",,https://www.autotrader.ca/a/hyundai/tucson/cranbrook/british%20columbia/5_60456989_20200416200530651/?showcpo=ShowCpo&ncse=no&orup=126_62_33001&sprx=-2,Cranbrook Hyundai
"$44,078",2020 Jeep Grand Cherokee Limited,,https://tdrpmimages.azureedge.net/photos/import/202311/0800/5231/6ec195c6-e0ed-485c-97d5-9cc55351eb3f.jpg-180x135,PRINCE GEORGE,"65,769 KM","Northland Dodge has just acquired this vehicle! It is either in transit or newly on our lot. Stay posted for more photos, custom comments and information on this specific model.",https://www.autotrader.ca/a/jeep/grand%20cherokee/prince%20george/british%20columbia/5_60456800_ct200631693054706/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=127_62_33001&sprx=-2,Northland Chrysler Dodge Jeep Ram
"$12,909",2008 Ford Ranger,,https://tdrpmimages.azureedge.net/photos/import/202311/0800/4458/175015d4-1d7f-41ae-ba4c-b4ae449a770e.jpg-180x135,PRINCE GEORGE,"220,186 KM","Northland Dodge has just acquired this vehicle! It is either in transit or newly on our lot. Stay posted for more photos, custom comments and information on this specific model.",https://www.autotrader.ca/a/ford/ranger/prince%20george/british%20columbia/5_60456741_ct200631693054706/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=128_62_33001&sprx=-2,Northland Chrysler Dodge Jeep Ram
"$238,888",2021 Mercedes-Benz G-Class | TAXES INCLUDED!! No Accident Local Car,25,https://tdrpmimages.azureedge.net/photos/import/202311/0800/4309/972f7e14-ab9f-4783-b683-f00debd79f88.jpg-180x135,RICHMOND,"32,921 KM","Please contact Klaus for more detailed information. Bring it home today for $238,888 taxes & fees included! Local car, clean title with no accident. Year: 2021 Make: Mercedes Benz Model: AMG G63 Mileage: 32921 km Transmission: Automatic Exterior Color: Black Interior Color:...",https://www.autotrader.ca/a/mercedes-benz/g-class/richmond/british%20columbia/5_60456735_20230321170347142/?showcpo=ShowCpo&ncse=no&orup=129_62_33001&sprx=-2,SG Motors
"$49,500",2021 Subaru WRX STi,10,https://tdrpmimages.azureedge.net/private/2023/11/8/e231a75a-1f2b-4232-938e-7e874aaf2fa1.jpg-180x135,SURREY,"22,970 KM",Absolute Brand New condition !!!! Key features • 2.5-litre DOHC Turbo engine(310 horsepower and 290 lb-ft of torque). • 6 Speed manual transmission • Drivetrain AWD • Driver-selectable modes for a customized driving experience • Sport-tuned suspension • Front dual zone A/C • ...,https://www.autotrader.ca/a/subaru/wrx%20sti/surrey/british%20columbia/19_12726527_/?showcpo=ShowCpo&ncse=no&orup=130_62_33001&sprx=-2,
"$54,500","2022 Lexus RX RX 350 Auto/Local/One Owner/No Accidents/8,089 Kms",22,https://tdrpmimages.azureedge.net/photos/import/202311/0800/3133/df236df7-eeb1-434a-b577-38608df6fc6f.jpg-180x135,RICHMOND,"8,089 KM","Local Car, No Accidents, One Owner, Only 8,089 Kms Finance/Lease Available Luxury Package Heated & Ventilated Seats Back Up Camera Carplay/ Android Auto Tons Of Safety Features And More! ********************************* PLEASE CALL OR TEXT FOR APPOINTMENT Text: 778-...",https://www.autotrader.ca/a/lexus/rx/richmond/british%20columbia/5_60456681_20220208153803420/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=131_62_33001&sprx=-2,Funfhundert Plus
"$37,996",2021 Ford Escape Titanium,22,https://tdrpmimages.azureedge.net/photos/import/202304/2507/4410/4fcf597c-1c09-46ee-b6fb-90360e891f73.jpg-180x135,NELSON,"55,034 KM","Titanium AWD, 2.0L Ecoboost w/ Start-Stop, Titanium Elite Pkg., Class II Trailer Tow Pkg. Options Include:Panoramic Vista Roof, Wireless Charging, Ambient Lighting, Hands Free Liftgate w/Foot Activation, LED Headlamps and Taillamps, Adaptive Cruise Control, FordPass Connect,...",https://www.autotrader.ca/a/ford/escape/nelson/british%20columbia/5_58234201_ct2003112612197706/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,Nelson Ford
"$128,900",2015 Porsche 911 2dr Cabriolet Carrera 4 GTS,15,https://tdrpmimages.azureedge.net/photos/import/202311/0800/2825/edb35ff3-8cb2-4535-952f-950461e7cfc2.jpg-180x135,VANCOUVER,"59,700 KM","This Extensively Optioned, Low Mileage, 2015 Porsche 911 Carrera 4 GTS comes equipped with the following factory options: 250 Porsche Doppelkupplung (7 Speed PDK) 640 Sport Chrono Package Plus P06 Power Sport Seats (14-way) P3E Premium Package Plus in conjunction w/Power Spor...",https://www.autotrader.ca/a/porsche/911/vancouver/british%20columbia/5_60456660_ct2005310114159706/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=132_62_33001&sprx=-2,Weissach Performance Ltd Lot 1
"$5,000",2011 Mazda CX-7 AWD 4dr GT,9,https://tdrpmimages.azureedge.net/private/2023/11/7/3d514da7-1a30-42c9-a817-0cd2b91aeaaa.jpg-180x135,LANGLEY,"261,000 KM","2011 Mazda CX7. Owned since 2016 and believe second owner, according to Mazda Dealership where purchased. All quarterly and other maintenance done at licensed mechanic. 2 key fobs. Auto Sunroof, cruise control, CD Stereo includes access to Sirius XM, AC, Heated front seats. G...",https://www.autotrader.ca/a/mazda/cx-7/langley/british%20columbia/19_12726513_/?showcpo=ShowCpo&ncse=no&orup=133_62_33001&sprx=-2,
"$13,209",2015 Kia Soul,,https://tdrpmimages.azureedge.net/photos/import/202311/0800/0328/ce4a736b-5b29-43ef-aa82-35a5623d203d.jpg-180x135,SURREY,"143,884 KM",,https://www.autotrader.ca/a/kia/soul/surrey/british%20columbia/5_60456477_20230104153344807/?showcpo=ShowCpo&ncse=no&orup=134_62_33001&sprx=-2,Jonker Honda
"$32,209",2018 Honda CR-V,,https://tdrpmimages.azureedge.net/photos/import/202311/0800/0049/ecdb4820-7916-42e9-9bd6-cf507a057a30.jpg-180x135,SURREY,"68,545 KM",This CR-V EX-L is currently going through our safety inspection and encourage you to reach out to our Sales Team who will be delighted to provide you with all the vehicle particulars. Our professional team is perfectly located here on the Langley/Surrey border and rea...,https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_60456467_20230104153344807/?showcpo=ShowCpo&ncse=no&orup=135_62_33001&sprx=-2,Jonker Honda
"$165,900",2021 Porsche 718 Spyder PDK,3,https://tdrpmimages.azureedge.net/photos/import/202311/0810/1649/4ee15007-fcb5-40c3-8d0c-4af37f8f0670_overlay.jpg-180x135,VANCOUVER,871 KM,"Get the best in class with best-in-class coverage. When you choose Porsche Approved, we guarantee: 2 years of unlimited mileage under the Porsche Approved Limited Warranty. 2 years of Porsche Roadside Assistance. All vehicles have passed our rigorous 111-point check. 100% genu...",https://www.autotrader.ca/a/porsche/718%20spyder/vancouver/british%20columbia/5_60456464_bs2005329102611/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=136_62_33001&sprx=-2,Porsche Centre Vancouver
"$9,995",2008 Toyota Sienna 5dr LE 8-Pass FWD,14,https://tdrpmimages.azureedge.net/photos/202311/0723/5206/983dee2d-9fe6-4ad5-a771-b9ea060fa53c.jpg-180x135,NORTH VANCOUVER,"204,550 KM","A 2008 Toyota Sienna LE 8-Passenger with 127,100 mi (204,550 KM) is for sale. This vehicle has been well-kept and maintained. It has been safety inspected and runs and drives well. It features power locks and windows, keyless entry, parking sensors, air conditioning, stow-aw...",https://www.autotrader.ca/a/toyota/sienna/north%20vancouver/british%20columbia/5_60456450_20220412131109075/?showcpo=ShowCpo&ncse=no&orup=137_62_33001&sprx=-2,Worldwide Atlas Motors
"$27,500",2020 Hyundai Kona 1.6T Trend AWD w/Two-Tone Roof,5,https://tdrpmimages.azureedge.net/private/2023/11/7/2a551081-aa54-4bd9-abc2-3046aec99bf6.jpg-180x135,KAMLOOPS,"34,700 KM","Very nice condition, one owner, no accidents.",https://www.autotrader.ca/a/hyundai/kona/kamloops/british%20columbia/19_12726502_/?showcpo=ShowCpo&ncse=no&orup=138_62_33001&sprx=-2,
"$5,000",2007 Hummer H3 4WD 4dr SUV,8,https://tdrpmimages.azureedge.net/private/2023/11/7/f90dfb67-a43c-449d-82b8-1408785819a9.jpg-180x135,GRAND FORKS,"290,000 KM","This unique beast with a 3.7L straight 5 has brought me alot of joy, comfort & style. Fully loaded with sunroof ( no it doesn’t leak) and leather throughout. Heated & power front seats that work too! She has had over $6000 invested in her in the past 6 months including: -Cv j...",https://www.autotrader.ca/a/hummer/h3/grand%20forks/british%20columbia/19_12726498_/?showcpo=ShowCpo&ncse=no&orup=139_62_33001&sprx=-2,
"$12,888",2011 Ford Ranger Sport S/C 4.0L V6 5SPD MANUAL CANOPY,23,https://tdrpmimages.azureedge.net/photos/202311-0804-0222/94bbdedd-4aa0-441d-9f69-bb1dfd8ed18c.jpg-180x135,LANGLEY,"220,753 KM",,https://www.autotrader.ca/a/ford/ranger/langley/british%20columbia/5_60456405_20101018104037485/?showcpo=ShowCpo&ncse=no&orup=140_62_33001&sprx=-2,Norman Motor Group
"$8,495",2006 Honda CR-V SE 4WD AT INSPECTED! FREE WRNTY & BCAA,23,https://tdrpmimages.azureedge.net/photos/import/202308/0603/2543/d211887c-0d40-4fdd-847c-4a224fd4c40a.jpg-180x135,SURREY,"341,523 KM","CALL OR TEXT KARL @ 6-0-4-2-5-0-8-6-4-6 FOR INFO & TO CONFIRM WHICH LOCATION. HONDA CRV SE AWD IN GREAT SHAPE. THROUGH THE SHOP, FULLY INSPECTED AND READY TO GO. LOTS OF LIFELEFT IN THE RELAIBLE AND EFFICIENT SUV. 2 LOCATIONS TO SERVE YOU, BE SURE TO CALL FIRST TO CONFIRM WH...",https://www.autotrader.ca/a/honda/cr-v/surrey/british%20columbia/5_59343834_bs200461513833/?showcpo=ShowCpo&ncse=no&ursrc=ppl&sprx=-2,SK AutoMarket
"$84,950",2022 Ford F-350 XLT,26,https://tdrpmimages.azureedge.net/photos/202311-0723-2823/03e21867-3bc2-419a-803a-86efb1185308.jpg-180x135,LANGLEY,"45,550 KM","For sale: very clean inside/outside New arrival 2022 Ford Model: Super Duty F-350 SRW Cab Type: Crew Long Bed Engine: 6.7L V8 Drivetrain: 4WD VIN: 1FT8W3BT6NEE46626 ? Mileage: 45,500 km Price: $84,950 Stock no. WG010208 Introducing the powerful 2022 Ford Super Duty F-350...",https://www.autotrader.ca/a/ford/f-350/langley/british%20columbia/5_60456387_20231016204721922/?showcpo=ShowCpo&ncse=no&orup=141_62_33001&sprx=-2,WG Motors
"$19,800",2012 BMW 335i Luxery Line,15,https://tdrpmimages.azureedge.net/private/2023/11/7/36703227-c569-48f5-a468-39415d415393.jpg-180x135,WEST VANCOUVER,"192,000 KM","Top-of-the-line 335i BMW, Luxury Line, 6-cylinder with twin-turbo, 300 hp, Black Sapphire Metallic One Owner, no accident. All maintenance is kept up to date. Mainly highway driven. Selling because our family is growing, need a larger car. Luxury Line trim: Leather Sp...",https://www.autotrader.ca/a/bmw/3%20series/west%20vancouver/british%20columbia/19_12726483_/?showcpo=ShowCpo&ncse=no&orup=142_62_33001&sprx=-2,
"$5,000",2010 Subaru Forester 5dr Wgn Auto 2.5X Limited,5,https://tdrpmimages.azureedge.net/private/2023/11/7/e0012aa9-757e-4ced-8f93-057a5bae3b06.jpg-180x135,NORTH VANCOUVER,"331,440 KM",A fixer upper 2010 Suburu Forester. High km. This car has been running great for years but recently has started to leak oil from multiple places. It drives fine but does produce smoke and fumes from due to the leak. No luck from stop leak. Clean title. Tires are all seasons an...,https://www.autotrader.ca/a/subaru/forester/north%20vancouver/british%20columbia/19_12726480_/?showcpo=ShowCpo&ncse=no&orup=143_62_33001&sprx=-2,
"$10,500",2010 Toyota RAV4 4WD 4dr I4 Limited,6,https://tdrpmimages.azureedge.net/private/2023/11/7/31a8ce8d-2184-439b-8b9f-395065f82294.jpg-180x135,VANCOUVER,"164,060 KM","2010 Rav4 AWD limited. Powered windows, synthetic leather seats, back up camera in mirror, powered driver seat, moonroof. Selling because I bought a new car. Comes with a towing hitch. Rear left bumper and fender scratches. Original owner, one car accident 2013 with clean ca...",https://www.autotrader.ca/a/toyota/rav4/vancouver/british%20columbia/19_12726478_/?showcpo=ShowCpo&ncse=no&orup=144_62_33001&sprx=-2,
"$41,800",2016 Ram 1500 4WD Quad Cab 140.5 Laramie,10,https://tdrpmimages.azureedge.net/private/2023/11/7/db952ae0-0d5d-49c4-a70e-51975ab3124d.jpg-180x135,VICTORIA,"62,895 KM","Ecodiesel, Leather Seats, Cooled Seats, Sunroof, Bluetooth, Premium Sound Package, Rear Camera, Heated Seat, Navigation, Towing Package, Tonneau cover, Truck Bed Liner, ADARAC Adjustable Aluminum Pro Series Truck Bed Rack, Sailun Terramax A/T 3PMS tires. Seats 6. I always used...",https://www.autotrader.ca/a/ram/1500/victoria/british%20columbia/19_12726475_/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=145_62_33001&sprx=-2,
"$16,900",1994 Dodge Stealth R/T Turbo AWD,109,https://tdrpmimages.azureedge.net/photos/202311/0722/5947/f8ae96a6-e0b1-4928-b1be-3125179d0de4.jpg-180x135,CHILLIWACK,"107,900 KM",CARS FOR TOYS Presents a 1994 Dodge Stealth R/T Turbo AWD. HIGHLIGHTS -Clean Title - Collector Plate Eligible - ECS Adjustable Suspension - Valved Tour/Sport Exhaust - All Wheel Steering DRIVETRAIN: - Twin Turbo Intercooled V6 - 6-Speed Manual -AWD PEACE OF MIND: - We...,https://www.autotrader.ca/a/dodge/stealth/chilliwack/british%20columbia/5_60455894_20220715202058275/?showcpo=ShowCpo&ncse=no&orup=146_62_33001&sprx=-2,Cars For Toys
"$57,990",2022 Acura MDX SH-AWD w/Advance Package,26,https://tdrpmimages.azureedge.net/photos/import/202311/0723/0311/c81a1757-8dd0-4fb5-85ed-2f5e1c11b8c7.jpg-180x135,ABBOTSFORD,"47,491 KM",One Owner | No Accidents | Remote vehicle start | Apple Carplay and Android Auto | Bluetooth | AcuraLink | 3 months FREE Sirius xm radio | Navigation | Wireless charging | 4G LTE WIFI hotspot | Alexa integration | Universal home remote | Voice recognition | Steering wheel audi...,https://www.autotrader.ca/a/acura/mdx/abbotsford/british%20columbia/5_60455725_ct2003101711201706/?showcpo=ShowCpo&ncse=no&ursrc=hl&orup=147_62_33001&sprx=-2,Murray GM Abbotsford
